ascension	AH S EH N SH AH N
ascent	AH S EH N T
ascertain	AE S ER T EY N
ascii	AE S K IY
asean	AH Z IY AH N
ash	AE SH
ashamed	AH SH EY M D
ashcroft	AE SH K R AO F T
ashes	AE SH AH Z
asheville	AE SH V IH L
ashford	AE SH F ER D
ashland	AE SH L AH N D
ashley	AE SH L IY
ashton	AE SH T AH N
asia	EY ZH AH
asian	EY ZH AH N
asians	EY ZH AH N Z
aside	AH S AY D
ask	AE S K
asked	AE S K T
asking	AE S K IH NG
asks	AE S K S
asleep	AH S L IY P
asp	AE S P
aspect	AE S P EH K T
aspects	AE S P EH K T S
aspen	AE S P AH N
asphalt	AE S F AO L T
aspirations	AE S P ER EY SH AH N Z
aspire	AH S P AY R
aspirin	AE S P R IH N
ass	AE S
assault	AH S AO L T
assay	AE S IY
assays	AE S EY Z
assemble	AH S EH M B AH L
assembled	AH S EH M B AH L D
assembler	AH S EH M B L ER
assemblies	AH S EH M B L IY Z
assembly	AH S EH M B L IY
assert	AH S ER T
asserted	AH S ER T IH D
assertion	AH S ER SH AH N
asserts	AH S ER T S
asses	AE S AH Z
assess	AH S EH S
assessed	AH S EH S T
assessing	AH S EH S IH NG
assessment	AH S EH S M AH N T
assessments	AH S EH S M AH N T S
assessor	AH S EH S ER
asset	AE S EH T
assets	AE S EH T S
asshole	AE S HH OW L
assign	AH S AY N
assigned	AH S AY N D
assigning	AH S AY N IH NG
assignment	AH S AY N M AH N T
assignments	AH S AY N M AH N T S
assigns	AH S AY N Z
assist	AH S IH S T
assistance	AH S IH S T AH N S
assistant	AH S IH S T AH N T
assistants	AH S IH S T AH N T S
assisted	AH S IH S T IH D
assisting	AH S IH S T IH NG
assists	AH S IH S T S
associate	AH S OW S IY AH T
associated	AH S OW S IY EY T IH D
associates	AH S OW S IY AH T S
association	AH S OW S IY EY SH AH N
associations	AH S OW S IY EY SH AH N Z
assorted	AH S AO R T IH D
assortment	AH S AO R T M AH N T
assume	AH S UW M
assumed	AH S UW M D
assumes	AH S UW M Z
assuming	AH S UW M IH NG
assumption	AH S AH M P SH AH N
assumptions	AH S AH M P SH AH N Z
assurance	AH SH UH R AH N S
assure	AH SH UH R
assured	AH SH UH R D
ast	AE S T
asterisk	AE S T ER IH S K
asthma	AE Z M AH
aston	AE S T AH N
astoria	AE S T AO R IY AH
astra	AE S T R AH
astro	AE S T R OW
astrology	AH S T R AA L AH JH IY
astronomical	AE S T R AH N AA M IH K AH L
astronomy	AH S T R AA N AH M IY
astrophysics	AE S T R OW F IH Z IH K S
astros	AE S T R OW S
astute	AH S T UW T
asus	EY S AH S
asylum	AH S AY L AH M
asynchronous	EY S IH NG K R AH N AH S
ata	AA T AH
atari	AH T AA R IY
ate	EY T
atheist	EY TH IY AH S T
athena	AH TH IY N AH
athens	AE TH AH N Z
athlete	AE TH L IY T
athletes	AE TH L IY T S
athletic	AE TH L EH T IH K
athletics	AE TH L EH T IH K S
ati	EY T IY AY
atkins	AE T K IH N Z
atkinson	AE T K AH N S AH N
atlanta	AE T L AE N T AH
atlantic	AH T L AE N T IH K
atlantis	AE T L AE N T IH S
atlas	AE T L AH S
atm	EY T IY EH M
atmosphere	AE T M AH S F IH R
atmospheric	AE T M AH S F EH R IH K
atoll	AE T AA L
atom	AE T AH M
atomic	AH T AA M IH K
atoms	AE T AH M Z
atp	EY T IY P IY
atrium	EY T R IY AH M
attach	AH T AE CH
attached	AH T AE CH T
attachment	AH T AE CH M AH N T
attachments	AH T AE CH M AH N T S
attack	AH T AE K
attacked	AH T AE K T
attacker	AH T AE K ER
attacking	AH T AE K IH NG
attacks	AH T AE K S
attain	AH T EY N
attained	AH T EY N D
attainment	AH T EY N M AH N T
attempt	AH T EH M P T
attempted	AH T EH M P T IH D
attempting	AH T EH M P T IH NG
attempts	AH T EH M P T S
attend	AH T EH N D
attendance	AH T EH N D AH N S
attendant	AH T EH N D AH N T
attended	AH T EH N D IH D
attendees	AH T EH N D IY Z
attending	AH T EH N D IH NG
attention	AH T EH N SH AH N
attic	AE T IH K
attitude	AE T AH T UW D
attitudes	AE T AH T UW D Z
attorney	AH T ER N IY
attorneys	AH T ER N IY Z
attract	AH T R AE K T
attracted	AH T R AE K T IH D
attracting	AH T R AE K T IH NG
attraction	AH T R AE K SH AH N
attractions	AH T R AE K SH AH N Z
attractive	AH T R AE K T IH V
attracts	AH T R AE K T S
attributable	AH T R IH B Y AH T AH B AH L
attribute	AE T R AH B Y UW T
attributed	AH T R IH B Y AH T IH D
attributes	AE T R AH B Y UW T S
attribution	AE T R IH B Y UW SH AH N
atv	EY T IY V IY
atx	EY T IY EH K S
auburn	AA B ER N
auch	AO CH
auckland	AA K L AH N D
auction	AA K SH AH N
auctions	AA K SH AH N Z
aud	AO D
audi	AO D IY
audible	AA D AH B AH L
audience	AA D IY AH N S
audiences	AA D IY AH N S AH Z
audio	AA D IY OW
audiovox	AO D IY OW V AA K S
audit	AO D IH T
audited	AO D IH T IH D
auditing	AA D AH T IH NG
audition	AA D IH SH AH N
auditions	AO D IH SH AH N Z
auditor	AO D IH T ER
auditorium	AO D AH T AO R IY AH M
auditors	AA D AH T ER Z
auditory	AO D IH T AO R IY
audits	AA D AH T S
audrey	AO D R IY
audubon	AO D AH B AA N
aug	AO G AH S T
augmentation	AA G M EH N T EY SH AH N
august	AA G AH S T
augusta	AH G AH S T AH
augustine	AA G AH S T IY N
augustus	AA G AH S T AH S
aunt	AE N T
aura	AO R AH
aurora	ER AO R AH
aus	AW Z
aussie	AO S IY
aust	AO S T
austin	AO S T AH N
australasia	AO S T R AH L EY ZH AH
australia	AO S T R EY L Y AH
australian	AO S T R EY L Y AH N
australians	AO S T R EY L Y AH N Z
austria	AO S T R IY AH
austrian	AO S T R IY AH N
auth	AO TH
authentic	AH TH EH N T IH K
authenticity	AO TH AH N T IH S IH T IY
author	AO TH ER
authored	AO TH ER D
authoring	AO TH ER IH NG
authorities	AH TH AO R AH T IY Z
authority	AH TH AO R AH T IY
authorize	AO TH ER AY Z
authorized	AO TH ER AY Z D
authorizes	AO TH ER AY Z IH Z
authorizing	AO TH ER AY Z IH NG
authors	AO TH ER Z
autism	AO T IH Z AH M
auto	AO T OW
autodesk	AO T OW D EH S K
autograph	AO T AH G R AE F
autographed	AO T AH G R AE F T
autographs	AO T AH G R AE F S
automate	AO T AH M EY T
automated	AO T AH M EY T IH D
automatic	AO T AH M AE T IH K
automation	AO T AH M EY SH AH N
automobile	AO T AH M OW B IY L
automobiles	AO T AH M OW B IY L Z
automotive	AO T AH M OW T IH V
autonomous	AO T AA N AH M AH S
autonomy	AO T AA N AH M IY
autos	AO T OW Z
autumn	AO T AH M
aux	OW
auxiliary	AA G Z IH L Y ER IY
avail	AH V EY L
availability	AH V EY L AH B IH L AH T IY
available	AH V EY L AH B AH L
avalanche	AE V AH L AE N CH
avalon	AE V AH L AA N
avant	AH V AA N T
avatar	AE V AH T AA R
avatars	AE V AH T AA R Z
ave	AA V EY
avenue	AE V AH N UW
avenues	AE V AH N UW Z
average	AE V ER IH JH
averaged	AE V R AH JH D
averages	AE V R IH JH IH Z
averaging	AE V R IH JH IH NG
avery	EY V ER IY
avi	AA V IY
avian	EY V IY AH N
aviation	EY V IY EY SH AH N
avid	AE V AH D
avis	EY V IH S
aviv	AA V IY V
avoid	AH V OY D
avoidance	AH V OY D AH N S
avoided	AH V OY D IH D
avoiding	AH V OY D IH NG
avoids	AH V OY D Z
avon	EY V AA N
avril	AE V R IH L
await	AH W EY T
awaited	AH W EY T IH D
awaiting	AH W EY T IH NG
awake	AH W EY K
awakening	AH W EY K AH N IH NG
award	AH W AO R D
awarded	AH W AO R D IH D
awards	AH W AO R D Z
aware	AH W EH R
awareness	AH W EH R N AH S
away	AH W EY
awe	AA
awesome	AA S AH M
awful	AA F AH L
awhile	AH W AY L
awkward	AA K W ER D
axe	AE K S
axel	AE K S AH L
axes	AE K S IH Z
axial	AE K S IY AH L
axis	AE K S AH S
axle	AE K S AH L
aye	AY
azerbaijan	AA Z ER B AY JH AA N
azure	AE ZH ER
babe	B EY B
babes	B EY B Z
babies	B EY B IY Z
baby	B EY B IY
babylon	B AE B AH L AA N
baccarat	B AA K ER AA
bach	B AA K
bachelor	B AE CH AH L ER
back	B AE K
backbone	B AE K B OW N
backdrop	B AE K D R AA P
backed	B AE K T
backend	B AE K EH N D
backgammon	B AE K G AE M AH N
background	B AE K G R AW N D
backgrounds	B AE K G R AW N D Z
backing	B AE K IH NG
backpack	B AE K P AE K
backpacking	B AE K P AE K IH NG
backpacks	B AE K P AE K S
backs	B AE K S
backstage	B AE K S T EY JH
backstreet	B AE K S T IY T
backup	B AE K AH P
backups	B AE K AH P S
backward	B AE K W ER D
backwards	B AE K W ER D Z
backyard	B AE K Y AA R D
bacon	B EY K AH N
bacteria	B AE K T IH R IY AH
bacterial	B AE K T IH R IY AH L
bad	B AE D
badge	B AE JH
badger	B AE JH ER
badges	B AE JH IH Z
badly	B AE D L IY
badminton	B AE D M IH N T AH N
bag	B AE G
baggage	B AE G AH JH
baghdad	B AE G D AE D
bags	B AE G Z
bahamas	B AH HH AA M AH Z
bahrain	B AA R EY N
baht	B AA T
bail	B EY L
bailey	B EY L IY
bait	B EY T
baja	B AA HH AA
bake	B EY K
baked	B EY K T
baker	B EY K ER
bakersfield	B EY K ER Z F IY L D
bakery	B EY K ER IY
baking	B EY K IH NG
bal	B AE L
balance	B AE L AH N S
balanced	B AE L AH N S T
balances	B AE L AH N S AH Z
balancing	B AE L AH N S IH NG
balcony	B AE L K AH N IY
bald	B AO L D
baldwin	B AO L D W AH N
bali	B AA L IY
ball	B AO L
ballad	B AE L AH D
ballard	B AE L ER D
ballet	B AE L EY
ballistic	B AH L IH S T IH K
balloon	B AH L UW N
balloons	B AH L UW N Z
ballot	B AE L AH T
ballots	B AE L AH T S
ballroom	B AO L R UW M
balls	B AO L Z
balm	B AA M
baltic	B AO L T IH K
baltimore	B AO L T AH M AO R
bam	B AE M
bamboo	B AE M B UW
ban	B AE N
banana	B AH N AE N AH
bananas	B AH N AE N AH Z
band	B AE N D
bands	B AE N D Z
bandwidth	B AE N D W IH D TH
banff	B AE N F
bang	B AE NG
bangalore	B AE NG G AH L AO R
bangkok	B AE NG K AA K
bangladesh	B AE NG L AH D EH SH
bangor	B AE NG G ER
banjo	B AE N JH OW
bank	B AE NG K
banker	B AE NG K ER
bankers	B AE NG K ER Z
banking	B AE NG K IH NG
bankruptcies	B AE NG K R AH P T S IY Z
bankruptcy	B AE NG K R AH P S IY
banks	B AE NG K S
banned	B AE N D
banner	B AE N ER
banners	B AE N ER Z
banning	B AE N IH NG
banquet	B AE NG K W AH T
bans	B AE N Z
baptism	B AE P T IH Z AH M
baptist	B AE P T AH S T
bar	B AA R
barb	B AA R B
barbados	B AA R B EY D OW S
barbara	B AA R B ER AH
barbecue	B AA R B IH K Y UW
barber	B AA R B ER
barbie	B AA R B IY
barbuda	B AA R B UW D AH
barcelona	B AA R S IH L OW N AH
bard	B AA R D
bare	B EH R
barefoot	B EH R F UH T
barely	B EH R L IY
bargain	B AA R G AH N
bargaining	B AA R G IH N IH NG
bargains	B AA R G AH N Z
bark	B AA R K
barker	B AA R K ER
barking	B AA R K IH NG
barley	B AA R L IY
barn	B AA R N
barnes	B AA R N Z
barnett	B AA R N EH T
barney	B AA R N IY
baron	B AE R AH N
baroque	B ER OW K
barr	B AA R
barre	B EH R IY
barred	B AA R D
barrel	B AE R AH L
barrels	B AE R AH L Z
barrett	B AE R IH T
barrie	B AE R IY
barrier	B AE R IY ER
barriers	B AE R IY ER Z
barron	B AE R AH N
barrow	B AE R OW
barry	B AE R IY
bars	B AA R Z
bart	B AA R T
bartlett	B AA R T L IH T
barton	B AA R T AH N
basal	B EY S AH L
base	B EY S
baseball	B EY S B AO L
based	B EY S T
basel	B AA Z AH L
baseline	B EY S L AY N
basement	B EY S M AH N T
bases	B EY S AH Z
bash	B AE SH
basic	B EY S IH K
basically	B EY S IH K L IY
basics	B EY S IH K S
basil	B AE Z AH L
basin	B EY S AH N
basins	B EY S AH N Z
basis	B EY S AH S
basket	B AE S K AH T
basketball	B AE S K AH T B AO L
baskets	B AE S K AH T S
basque	B AE S K
bass	B AE S
bastard	B AE S T ER D
bastion	B AE S CH AH N
bat	B AE T
batch	B AE CH
bates	B EY T S
bath	B AE TH
bathing	B EY DH IH NG
bathroom	B AE TH R UW M
bathrooms	B AE TH R UW M Z
baths	B AE TH S
batman	B AE T M AE N
baton	B AH T AA N
bats	B AE T S
battalion	B AH T AE L Y AH N
batter	B AE T ER
batteries	B AE T ER IY Z
battery	B AE T ER IY
batting	B AE T IH NG
battle	B AE T AH L
battlefield	B AE T AH L F IY L D
battles	B AE T AH L Z
baud	B AO D
bauer	B AW ER
baxter	B AE K S T ER
bay	B EY
bayer	B EY ER
baylor	B EY L ER
bays	B EY Z
bazaar	B AH Z AA R
bbc	B IY B IY S IY
bbq	B IY B IY K Y UW
bea	B IY
beach	B IY CH
beaches	B IY CH AH Z
beacon	B IY K AH N
bead	B IY D
beaded	B IY D IH D
beads	B IY D Z
beak	B IY K
beam	B IY M
beams	B IY M Z
bean	B IY N
beans	B IY N Z
bear	B EH R
beard	B IH R D
bearing	B EH R IH NG
bearings	B EH R IH NG Z
bears	B EH R Z
beast	B IY S T
beasts	B IY S T S
beat	B IY T
beaten	B IY T AH N
beating	B IY T IH NG
beatles	B IY T AH L Z
beats	B IY T S
beau	B OW
beaumont	B OW M AO N T
beautiful	B Y UW T AH F AH L
beautifully	B Y UW T AH F L IY
beauty	B Y UW T IY
beaver	B IY V ER
beavers	B IY V ER Z
became	B IH K EY M
because	B IH K AO Z
beck	B EH K
becker	B EH K ER
becky	B EH K IY
become	B IH K AH M
becomes	B IH K AH M Z
becoming	B IH K AH M IH NG
bed	B EH D
bedding	B EH D IH NG
bedford	B EH D F ER D
bedrock	B EH D R AA K
bedroom	B EH D R UW M
bedrooms	B EH D R UW M Z
beds	B EH D Z
bee	B IY
beech	B IY CH
beef	B IY F
been	B IH N
beer	B IH R
beers	B IH R Z
bees	B IY Z
beethoven	B EY T OW V AH N
beetle	B IY T AH L
before	B IH F AO R
beg	B EH G
began	B IH G AE N
begin	B IH G IH N
beginner	B IH G IH N ER
beginners	B IH G IH N ER Z
beginning	B IH G IH N IH NG
beginnings	B IH G IH N IH NG Z
begins	B IH G IH N Z
begun	B IH G AH N
behalf	B IH HH AE F
behave	B IH HH EY V
behavior	B IH HH EY V Y ER
behavioral	B IH HH EY V Y ER AH L
behaviors	B IH HH EY V Y ER Z
behaviour	B IH HH EY V Y ER
behemoth	B AH HH IY M AH TH
behind	B IH HH AY N D
behold	B IH HH OW L D
beige	B EY ZH
beijing	B EY ZH IH NG
being	B IY IH NG
beings	B IY IH NG Z
beirut	B EY R UW T
bel	B EH L
belarus	B EH L AA R AH S
belfast	B EH L F AE S T
belgian	B EH L JH AH N
belgium	B EH L JH AH M
belgrade	B EH L G R EY D
belief	B IH L IY F
beliefs	B IH L IY F S
believe	B IH L IY V
believed	B IH L IY V D
believer	B AH L IY V ER
believers	B AH L IY V ER Z
believes	B IH L IY V Z
believing	B IH L IY V IH NG
belize	B EH L IY Z
belkin	B EH L K IH N
bell	B EH L
bella	B EH L AH
belle	B EH L
bellevue	B EH L V Y UW
bells	B EH L Z
bellsouth	B EH L S AW TH
belly	B EH L IY
belmont	B EH L M AA N T
belong	B IH L AO NG
belonged	B IH L AO NG D
belonging	B IH L AO NG IH NG
belongs	B IH L AO NG Z
beloved	B IH L AH V D
below	B IH L OW
belt	B EH L T
belts	B EH L T S
ben	B EH N
bench	B EH N CH
benches	B EH N CH IH Z
benchmark	B EH N CH M AA R K
benchmarks	B EH N CH M AA R K S
bend	B EH N D
bender	B EH N D ER
bending	B EH N D IH NG
beneath	B IH N IY TH
benedict	B EH N AH D IH K T
beneficial	B EH N AH F IH SH AH L
beneficiary	B EH N AH F IH SH IY EH R IY
benefit	B EH N AH F IH T
benefited	B EH N AH F IH T IH D
benefits	B EH N AH F IH T S
bengal	B EH NG G AH L
benign	B IH N AY N
benin	B IY N IH N
benjamin	B EH N JH AH M AH N
bennett	B EH N AH T
benny	B EH N IY
benson	B EH N S AH N
bent	B EH N T
bentley	B EH N T L IY
benton	B EH N T AH N
benz	B EH N Z
berg	B ER G
bergen	B ER G AH N
berger	B ER G ER
berkeley	B ER K L IY
berkshire	B ER K SH ER
berlin	B ER L IH N
bermuda	B ER M Y UW D AH
bern	B ER N
bernard	B ER N AA R D
bernardino	B ER N AH D IY N OW
bernie	B ER N IY
bernstein	B ER N S T AY N
berries	B EH R IY Z
berry	B EH R IY
bert	B ER T
beryl	B EH R AH L
beside	B IH S AY D
besides	B IH S AY D Z
best	B EH S T
bestiality	B EH S CH AE L IH T IY
bestsellers	B EH S T S EH L ER Z
bestselling	B EH S T S EH L IH NG
bet	B EH T
beta	B EY T AH
beth	B EH TH
bethany	B EH TH AH N IY
bethel	B EH TH AH L
bethesda	B AH TH EH Z D AH
bethlehem	B EH TH L IH HH EH M
bets	B EH T S
betsy	B EH T S IY
better	B EH T ER
betting	B EH T IH NG
betty	B EH T IY
between	B IH T W IY N
beverage	B EH V ER IH JH
beverages	B EH V R IH JH IH Z
beverly	B EH V ER L IY
beware	B IH W EH R
beyonce	B IH Y AO N S EY
beyond	B IH AA N D
bhutan	B UW T AE N
bias	B AY AH S
biased	B AY AH S T
bib	B IH B
bible	B AY B AH L
bibles	B AY B AH L Z
biblical	B IH B L AH K AH L
bibliography	B IH B L IY AA G R AH F IY
bicycle	B AY S IH K AH L
bicycles	B AY S IH K AH L Z
bid	B IH D
bidder	B IH D ER
bidders	B IH D ER Z
bidding	B IH D IH NG
bids	B IH D Z
bien	B IY N
big	B IH G
bigger	B IH G ER
biggest	B IH G AH S T
bike	B AY K
biker	B AY K ER
bikes	B AY K S
biking	B AY K IH NG
bikini	B IH K IY N IY
bilateral	B AY L AE T ER AH L
bild	B IH L D
bilingual	B AY L IH NG G W AH L
bill	B IH L
billboard	B IH L B AO R D
billed	B IH L D
billiard	B IH L Y ER D
billiards	B IH L Y ER D Z
billie	B IH L IY
billing	B IH L IH NG
billings	B IH L IH NG Z
billion	B IH L Y AH N
billions	B IH L Y AH N Z
billow	B IH L OW
bills	B IH L Z
billy	B IH L IY
biloxi	B AH L AH K S IY
bin	B IH N
binaries	B AY N AH R IY Z
binary	B AY N ER IY
bind	B AY N D
binder	B AY N D ER
binding	B AY N D IH NG
bindings	B AY N D IH NG Z
binds	B AY N D Z
bingo	B IH NG G OW
binoculars	B AH N AA K Y AH L ER Z
bins	B IH N Z
bio	B AY OW
biochem	B AY AH CH AH M
biochemical	B AY OW K EH M AH K AH L
biochemistry	B AY OW K EH M AH S T R IY
biodiversity	B AY OW D AY V ER S AH T IY
biographical	B AY AH G R AE F IH K AH L
biographies	B AY AA G R AH F IY Z
biography	B AY AA G R AH F IY
biological	B AY AH L AA JH IH K AH L
biology	B AY AA L AH JH IY
biomass	B AY AH M AE S
biomedical	B AY OW M EH D IH K AH L
biopsy	B AY AA P S IY
bios	B AY OW S
biosynthesis	B AY OW S IH N TH EH S IH S
biotech	B AY OW T EH K
bipolar	B AY P OW L ER
birch	B ER CH
bird	B ER D
birds	B ER D Z
birmingham	B ER M IH NG HH AE M
birth	B ER TH
birthday	B ER TH D EY
birthdays	B ER TH D EY Z
birthplace	B ER TH P L EY S
births	B ER TH S
bis	B IH S
biscuit	B IH S K AH T
biscuits	B IH S K AH T S
bisexual	B AY S EH K SH UW AH L
bishop	B IH SH AH P
bishops	B IH SH AH P S
bison	B AY S AH N
bistro	B IH S T R OW
bit	B IH T
bitch	B IH CH
bitches	B IH CH IH Z
bite	B AY T
bites	B AY T S
biting	B AY T IH NG
bits	B IH T S
bitter	B IH T ER
biz	B IH Z
bizarre	B AH Z AA R
bizrate	B IH Z EY T
black	B L AE K
blackberry	B L AE K B EH R IY
blackboard	B L AE K B AO R D
blackburn	B L AE K B ER N
blackjack	B L AE K JH AE K
blackpool	B L AE K P UW L
blacks	B L AE K S
blackwell	B L AE K W EH L
bladder	B L AE D ER
blade	B L EY D
blades	B L EY D Z
blah	B L AA
blair	B L EH R
blake	B L EY K
blame	B L EY M
blamed	B L EY M D
blanc	B L AE NG K
blanca	B L AA NG K AH
blanco	B L AE NG K OW
bland	B L AE N D
blank	B L AE NG K
blanket	B L AE NG K AH T
blankets	B L AE NG K AH T S
blanks	B L AE NG K S
blast	B L AE S T
blaster	B L AE S T ER
blaze	B L EY Z
blazer	B L EY Z ER
bleed	B L IY D
bleeding	B L IY D IH NG
blend	B L EH N D
blended	B L EH N D IH D
blender	B L EH N D ER
blending	B L EH N D IH NG
blends	B L EH N D Z
bless	B L EH S
blessed	B L EH S T
blessing	B L EH S IH NG
blessings	B L EH S IH NG Z
blew	B L UW
blind	B L AY N D
blindness	B L AY N D N AH S
blinds	B L AY N D Z
blink	B L IH NG K
blip	B L IH P
bliss	B L IH S
blithe	B L AY DH
blitz	B L IH T S
blizzard	B L IH Z ER D
bloc	B L AA K
block	B L AA K
blockbuster	B L AA K B AH S T ER
blocked	B L AA K T
blocker	B L AA K ER
blocking	B L AA K IH NG
blocks	B L AA K S
blog	B L AO G
blogger	B L AO G ER
bloggers	B L AO G ER Z
blogging	B L AO G IH NG
blogosphere	B L AO G AH S F IH R
blogs	B L AO G Z
blond	B L AA N D
blonde	B L AA N D
blondes	B L AA N D Z
blood	B L AH D
bloodhound	B L AH D HH AW N D
bloody	B L AH D IY
bloom	B L UW M
bloomberg	B L UW M B ER G
bloomfield	B L UW M F IY L D
bloomington	B L UW M IH NG T AH N
blooms	B L UW M Z
blossom	B L AA S AH M
blow	B L OW
blower	B L OW ER
blowing	B L OW IH NG
blowjob	B L OW JH AA B
blowjobs	B L OW JH AA B Z
blown	B L OW N
blowout	B L OW AW T
blows	B L OW Z
blue	B L UW
bluegrass	B L UW G R AE S
blueprint	B L UW P R IH N T
blues	B L UW Z
bluetooth	B L UW T UW TH
bluff	B L AH F
blunt	B L AH N T
blur	B L ER
blush	B L AH SH
blvd	B UH L AH V AA R D
bmw	B IY EH M D AH B AH L Y UW
boa	B OW AH
board	B AO R D
boarding	B AO R D IH NG
boards	B AO R D Z
boasts	B OW S T S
boat	B OW T
boating	B OW T IH NG
boats	B OW T S
bob	B AA B
bobbin	B AA B AH N
bobby	B AA B IY
boca	B OW K AH
bodies	B AA D IY Z
bodily	B AA D AH L IY
body	B AA D IY
boeing	B OW IH NG
bogus	B OW G AH S
bohemian	B OW HH IY M IY AH N
boil	B OY L
boiled	B OY L D
boiler	B OY L ER
boiling	B OY L IH NG
boise	B OY Z IY
bold	B OW L D
bolivia	B AH L IH V IY AH
bollywood	B AA L IY W UH D
bologna	B AH L OW N IY
bolt	B OW L T
bolton	B OW L T AH N
bolts	B OW L T S
bomb	B AA M
bombay	B AA M B EY
bomber	B AA M ER
bombers	B AA M ER Z
bombing	B AA M IH NG
bombings	B AA M IH NG Z
bombs	B AA M Z
bon	B AA N
bond	B AA N D
bondage	B AA N D IH JH
bonded	B AA N D AH D
bonding	B AA N D IH NG
bonds	B AA N D Z
bone	B OW N
bones	B OW N Z
bonn	B AA N
bonnie	B AA N IY
bonny	B AA N IY
bono	B OW N OW
bonsai	B AA N S AY
bonus	B OW N AH S
bonuses	B OW N AH S IH Z
boo	B UW
boob	B UW B
boobs	B UW B Z
boogie	B UW G IY
book	B UH K
booked	B UH K T
booking	B UH K IH NG
bookings	B UH K IH NG Z
booklet	B UH K L IH T
bookmark	B UH K M AA R K
bookmarks	B UH K M AA R K S
books	B UH K S
booksellers	B UH K S EH L ER Z
bookshelf	B UH K SH EH L F
bookshop	B UH K SH AA P
bookstore	B UH K S T AO R
bookstores	B UH K S T AO R Z
boolean	B UW L IY AH N
boom	B UW M
boone	B UW N
boost	B UW S T
booster	B UW S T ER
boot	B UW T
booth	B UW TH
boots	B UW T S
bootstrap	B UW T S T R AE P
booty	B UW T IY
bop	B AA P
bordeaux	B AO R D OW
border	B AO R D ER
borders	B AO R D ER Z
bore	B AO R
bored	B AO R D
boredom	B AO R D AH M
boring	B AO R IH NG
boris	B AO R IH S
borland	B AO R L AH N D
born	B AO R N
borne	B AO R N
borough	B ER OW
borrow	B AA R OW
borrowed	B AA R OW D
borrower	B AA R OW ER
borrowers	B AA R OW ER Z
borrowing	B AA R OW IH NG
bos	B AA S
bosch	B AO SH
bose	B OW Z
bosnia	B AA Z N IY AH
boss	B AA S
bosses	B AO S IH Z
boston	B AA S T AH N
bot	B AO T
botanical	B AH T AE N IH K AH L
botany	B AA T AH N IY
both	B OW TH
bother	B AA DH ER
bothered	B AA DH ER D
bots	B AO T S
botswana	B AA T S W AA N AH
bottle	B AA T AH L
bottled	B AA T AH L D
bottles	B AA T AH L Z
bottom	B AA T AH M
bottoms	B AA T AH M Z
bought	B AA T
boulder	B OW L D ER
boulevard	B UH L AH V AA R D
bounce	B AW N S
bouncing	B AW N S IH NG
bound	B AW N D
boundaries	B AW N D ER IY Z
boundary	B AW N D ER IY
bounded	B AW N D AH D
bounds	B AW N D Z
bounty	B AW N T IY
bouquet	B UW K EY
bouquets	B OW K EY Z
bout	B AW T
boutique	B UW T IY K
bovine	B OW V AY N
bow	B AW
bowel	B AW AH L
bowen	B OW AH N
bower	B AW ER
bowie	B OW IY
bowl	B OW L
bowling	B OW L IH NG
bowls	B OW L Z
bowman	B OW M AH N
bows	B AW Z
box	B AA K S
boxed	B AA K S T
boxer	B AA K S ER
boxes	B AA K S AH Z
boxing	B AA K S IH NG
boy	B OY
boycott	B OY K AA T
boyd	B OY D
boyfriend	B OY F R EH N D
boyle	B OY L
boys	B OY Z
boyz	B OY Z
bra	B R AA
brace	B R EY S
bracelet	B R EY S L AH T
bracelets	B R EY S L IH T S
braces	B R EY S AH Z
bracken	B R AE K AH N
bracket	B R AE K IH T
brackets	B R AE K AH T S
brad	B R AE D
bradford	B R AE D F ER D
bradley	B R AE D L IY
brady	B R EY D IY
braid	B R EY D
braille	B R EY L
brain	B R EY N
brains	B R EY N Z
brake	B R EY K
brakes	B R EY K S
bramble	B R AE M B AH L
branch	B R AE N CH
branches	B R AE N CH AH Z
brand	B R AE N D
branded	B R AE N D IH D
branding	B R AE N D IH NG
brandon	B R AE N D AH N
brands	B R AE N D Z
brandy	B R AE N D IY
branson	B R AE N S AH N
bras	B R AE S
brasil	B R AE S AH L
brass	B R AE S
braun	B R AO N
